latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
63.427464,10.403427,12.0,7200,Europe/Berlin,GMT+2

time,temperature_2m (°C),relative_humidity_2m (%),apparent_temperature (°C),precipitation (mm),rain (mm),showers (mm),snowfall (cm),snow_depth (m),pressure_msl (hPa),cloud_cover (%),visibility (m),wind_gusts_10m (km/h),temperature_80m (°C),wind_direction_10m (°),wind_speed_10m (km/h)
2025-04-03T04:00,5.8,68,2.3,0.00,0.00,0.00,0.00,0.00,1023.4,91,47760.00,20.5,9.4,176,10.1
2025-04-03T05:00,5.3,69,1.5,0.00,0.00,0.00,0.00,0.00,1023.8,32,52060.00,20.2,8.3,182,11.2
2025-04-03T06:00,4.7,73,1.3,0.00,0.00,0.00,0.00,0.00,1024.0,7,49900.00,20.9,8.8,211,9.0
2025-04-03T07:00,5.9,70,1.2,0.00,0.00,0.00,0.00,0.00,1023.4,27,61940.00,37.8,8.6,232,18.7
2025-04-03T08:00,8.6,81,4.7,0.00,0.00,0.00,0.00,0.00,1023.7,37,51980.00,36.7,8.0,230,19.1
2025-04-03T09:00,8.4,87,3.6,0.90,0.90,0.00,0.00,0.00,1024.8,100,30600.00,52.2,7.2,284,26.6
2025-04-03T10:00,6.8,78,2.0,0.00,0.00,0.00,0.00,0.00,1025.7,100,38300.00,49.7,6.6,277,22.3
2025-04-03T11:00,7.0,63,1.5,0.00,0.00,0.00,0.00,0.00,1026.4,99,68220.00,45.7,6.1,286,23.4
2025-04-03T12:00,7.4,53,1.6,0.00,0.00,0.00,0.00,0.00,1026.8,95,60380.00,46.4,5.7,288,23.8
2025-04-03T13:00,8.1,51,2.0,0.00,0.00,0.00,0.00,0.00,1027.2,61,61980.00,48.6,5.1,291,25.2
2025-04-03T14:00,8.1,58,1.8,0.00,0.00,0.00,0.00,0.00,1027.5,95,64360.00,53.6,5.5,293,28.4
2025-04-03T15:00,7.8,62,1.6,0.00,0.00,0.00,0.00,0.00,1027.8,100,67060.00,54.0,5.4,295,28.8
2025-04-03T16:00,7.1,63,0.8,0.00,0.00,0.00,0.00,0.00,1028.1,100,65040.00,53.6,5.2,293,28.8
2025-04-03T17:00,6.1,65,-0.2,0.00,0.00,0.00,0.00,0.00,1028.0,92,59340.00,52.6,4.8,291,28.4
2025-04-03T18:00,5.6,65,-0.7,0.00,0.00,0.00,0.00,0.00,1028.2,99,51940.00,52.6,4.2,291,27.7
2025-04-03T19:00,5.2,66,-1.1,0.00,0.00,0.00,0.00,0.00,1028.4,91,49020.00,51.1,3.9,294,27.7
2025-04-03T20:00,4.3,69,-1.8,0.00,0.00,0.00,0.00,0.00,1029.0,100,36120.00,50.4,3.3,300,26.3
2025-04-03T21:00,4.4,70,-1.3,0.00,0.00,0.00,0.00,0.00,1029.2,94,38700.00,47.5,3.1,302,24.1
2025-04-03T22:00,4.3,67,-1.6,0.00,0.00,0.00,0.00,0.00,1029.4,93,40920.00,44.3,2.9,298,24.5
2025-04-03T23:00,3.8,75,-1.8,0.00,0.00,0.00,0.00,0.00,1029.8,93,55440.00,42.1,3.2,297,23.4
2025-04-04T00:00,4.2,72,-1.1,0.00,0.00,0.00,0.00,0.00,1029.6,95,51000.00,42.1,2.7,301,21.2
2025-04-04T01:00,3.6,87,-1.1,0.30,0.30,0.00,0.00,0.00,1029.7,81,44580.00,41.0,2.5,301,19.4
2025-04-04T02:00,3.5,85,-1.6,0.20,0.20,0.00,0.00,0.00,1030.0,97,51040.00,40.0,2.7,303,21.2
2025-04-04T03:00,3.4,87,-1.4,0.10,0.10,0.00,0.00,0.00,1030.0,85,42640.00,38.2,2.3,302,20.2
2025-04-04T04:00,3.4,76,-1.4,0.00,0.00,0.00,0.00,0.00,1029.8,78,42540.00,36.4,2.4,299,18.0
2025-04-04T05:00,2.9,85,-2.1,0.00,0.00,0.00,0.00,0.00,1030.1,96,42740.00,38.2,2.5,295,20.2
2025-04-04T06:00,2.9,85,-1.7,0.00,0.00,0.00,0.00,0.00,1030.3,82,38060.00,36.0,2.3,299,17.3
2025-04-04T07:00,3.0,84,-1.5,0.10,0.10,0.00,0.00,0.00,1030.6,100,37640.00,31.3,2.1,315,16.6
2025-04-04T08:00,2.7,88,-1.5,0.10,0.10,0.00,0.00,0.00,1030.5,100,40540.00,32.4,2.2,279,15.1
2025-04-04T09:00,3.1,81,-1.4,0.10,0.10,0.00,0.00,0.00,1030.8,98,49480.00,30.6,2.3,300,16.6
2025-04-04T10:00,3.5,79,-1.3,0.10,0.10,0.00,0.00,0.00,1030.7,99,44300.00,34.9,2.1,299,18.4
2025-04-04T11:00,4.0,89,-0.1,0.10,0.10,0.00,0.00,0.00,1030.8,99,43560.00,34.2,2.2,285,16.6
2025-04-04T12:00,4.4,85,-0.3,0.10,0.10,0.00,0.00,0.00,1030.7,100,53500.00,36.0,2.6,291,19.4
2025-04-04T13:00,4.9,80,0.6,0.10,0.10,0.00,0.00,0.00,1030.5,97,47860.00,39.6,2.4,293,17.3
2025-04-04T14:00,5.2,73,0.5,0.00,0.00,0.00,0.00,0.00,1029.9,99,52400.00,35.6,2.8,295,18.7
2025-04-04T15:00,4.5,82,-0.4,0.30,0.30,0.00,0.00,0.00,1029.5,99,60060.00,44.6,2.9,298,21.2
2025-04-04T16:00,4.1,75,-0.8,0.00,0.00,0.00,0.00,0.00,1029.1,100,22700.00,39.2,2.1,289,19.1
2025-04-04T17:00,2.9,82,-2.1,0.20,0.20,0.00,0.00,0.00,1029.1,100,52900.00,50.0,2.8,308,19.8
2025-04-04T18:00,3.4,79,-2.0,0.60,0.60,0.00,0.00,0.00,1028.5,100,29120.00,41.4,2.6,295,22.3
2025-04-04T19:00,3.6,76,-2.0,0.00,0.00,0.00,0.00,0.00,1028.2,100,42660.00,44.3,2.8,286,23.4
2025-04-04T20:00,3.9,82,-1.4,0.20,0.20,0.00,0.00,0.00,1027.3,100,31740.00,44.6,2.9,279,23.4
2025-04-04T21:00,3.4,90,-1.4,0.80,0.80,0.00,0.00,0.00,1027.4,69,24820.00,47.2,2.7,311,20.5
2025-04-04T22:00,3.7,76,-1.5,0.00,0.00,0.00,0.00,0.00,1027.4,49,49640.00,37.1,3.3,313,20.5
2025-04-04T23:00,3.7,75,-1.1,0.00,0.00,0.00,0.00,0.00,1028.0,96,63000.00,37.8,2.7,320,18.0
2025-04-05T00:00,3.6,87,0.2,0.00,0.00,0.00,0.00,0.00,1028.5,95,44460.00,32.0,2.2,310,10.1
2025-04-05T01:00,3.2,87,0.2,0.00,0.00,0.00,0.00,0.00,1028.7,99,47900.00,17.6,2.3,319,6.8
2025-04-05T02:00,3.3,88,-0.4,0.10,0.10,0.00,0.00,0.00,1028.9,100,47380.00,24.1,2.4,324,12.6
2025-04-05T03:00,3.4,88,-0.1,0.00,0.00,0.00,0.00,0.00,1028.9,100,36180.00,22.3,2.3,311,10.8
2025-04-05T04:00,3.3,88,0.4,0.00,0.00,0.00,0.00,0.00,1028.8,100,33280.00,20.2,2.2,297,7.2
2025-04-05T05:00,3.4,79,0.0,0.00,0.00,0.00,0.00,0.00,1028.8,97,36380.00,15.1,2.4,305,8.6
2025-04-05T06:00,3.3,76,-0.5,0.00,0.00,0.00,0.00,0.00,1028.9,98,23000.00,20.5,1.9,319,11.2
2025-04-05T07:00,3.2,81,-0.3,0.00,0.00,0.00,0.00,0.00,1029.1,96,38300.00,19.8,2.3,308,9.7
2025-04-05T08:00,3.6,84,0.2,0.00,0.00,0.00,0.00,0.00,1029.7,99,41240.00,17.3,2.7,307,9.7
2025-04-05T09:00,3.9,86,0.6,0.00,0.00,0.00,0.00,0.00,1030.0,100,48360.00,19.1,3.0,304,10.4
2025-04-05T10:00,4.3,84,1.0,0.00,0.00,0.00,0.00,0.00,1030.5,100,49800.00,20.2,3.4,301,10.1
2025-04-05T11:00,5.2,82,1.8,0.00,0.00,0.00,0.00,0.00,1030.8,100,47780.00,22.0,3.8,309,11.2
2025-04-05T12:00,5.8,78,2.5,0.00,0.00,0.00,0.00,0.00,1030.8,99,49860.00,24.1,3.9,303,10.1
2025-04-05T13:00,5.9,78,2.8,0.00,0.00,0.00,0.00,0.00,1030.9,100,41460.00,20.9,3.8,296,9.7
2025-04-05T14:00,6.2,74,2.7,0.00,0.00,0.00,0.00,0.00,1031.1,100,49080.00,23.8,4.0,289,11.9
2025-04-05T15:00,6.2,75,2.5,0.00,0.00,0.00,0.00,0.00,1031.3,100,53780.00,25.9,4.5,297,12.6
2025-04-05T16:00,6.0,76,2.4,0.00,0.00,0.00,0.00,0.00,1031.1,100,46840.00,24.1,4.6,284,12.2
2025-04-05T17:00,6.3,82,3.3,0.00,0.00,0.00,0.00,0.00,1030.4,88,36000.00,25.2,4.4,259,10.1
2025-04-05T18:00,6.3,84,2.9,0.10,0.10,0.00,0.00,0.00,1030.2,100,30940.00,25.9,4.2,289,13.7
2025-04-05T19:00,5.8,82,2.2,0.00,0.00,0.00,0.00,0.00,1030.0,100,29140.00,24.8,4.3,275,13.0
2025-04-05T20:00,5.4,81,1.9,0.00,0.00,0.00,0.00,0.00,1030.0,100,29120.00,25.9,4.7,260,12.2
2025-04-05T21:00,5.5,83,2.2,0.00,0.00,0.00,0.00,0.00,1030.0,81,30500.00,22.3,4.5,216,11.2
2025-04-05T22:00,5.4,86,2.0,0.00,0.00,0.00,0.00,0.00,1030.1,65,35220.00,23.0,4.3,196,12.6
2025-04-05T23:00,5.4,85,2.1,0.00,0.00,0.00,0.00,0.00,1029.9,69,42420.00,21.6,4.5,204,11.9
2025-04-06T00:00,5.4,86,2.1,0.00,0.00,0.00,0.00,0.00,1030.0,59,39200.00,21.2,4.4,199,11.9
2025-04-06T01:00,5.3,87,2.0,0.00,0.00,0.00,0.00,0.00,1030.2,45,41220.00,22.0,4.4,198,12.2
2025-04-06T02:00,5.3,88,1.9,0.00,0.00,0.00,0.00,0.00,1030.2,47,42560.00,22.0,4.5,202,12.2
2025-04-06T03:00,5.2,88,1.8,0.00,0.00,0.00,0.00,0.00,1030.1,50,40720.00,22.3,4.4,200,13.0
2025-04-06T04:00,5.2,88,1.7,0.00,0.00,0.00,0.00,0.00,1029.8,63,39280.00,23.0,4.3,198,13.3
2025-04-06T05:00,5.2,88,1.8,0.00,0.00,0.00,0.00,0.00,1029.4,92,40200.00,21.6,4.4,204,12.6
2025-04-06T06:00,4.9,87,1.4,0.00,0.00,0.00,0.00,0.00,1029.3,95,36820.00,22.0,4.3,203,12.6
2025-04-06T07:00,4.7,86,1.0,0.00,0.00,0.00,0.00,0.00,1029.2,88,34380.00,23.4,4.2,200,13.7
2025-04-06T08:00,4.8,84,1.0,0.00,0.00,0.00,0.00,0.00,1029.1,100,32160.00,24.1,4.2,204,13.7
2025-04-06T09:00,4.8,81,1.0,0.00,0.00,0.00,0.00,0.00,1029.1,100,34980.00,24.5,4.4,208,13.0
2025-04-06T10:00,5.2,76,1.8,0.00,0.00,0.00,0.00,0.00,1029.2,100,47100.00,23.8,4.7,231,10.1
2025-04-06T11:00,5.9,76,2.2,0.00,0.00,0.00,0.00,0.00,1029.4,100,43420.00,24.8,5.0,279,13.0
2025-04-06T12:00,6.4,78,2.7,0.00,0.00,0.00,0.00,0.00,1029.2,100,41940.00,27.4,5.0,280,14.0
2025-04-06T13:00,7.4,71,3.7,0.00,0.00,0.00,0.00,0.00,1029.0,100,39740.00,27.4,5.0,285,13.7
2025-04-06T14:00,7.7,68,4.1,0.00,0.00,0.00,0.00,0.00,1028.8,74,42540.00,27.7,5.4,288,13.0
2025-04-06T15:00,7.8,69,4.4,0.00,0.00,0.00,0.00,0.00,1028.7,71,44480.00,26.3,5.5,290,11.9
2025-04-06T16:00,7.6,70,4.2,0.00,0.00,0.00,0.00,0.00,1028.3,96,40120.00,23.8,5.5,283,11.2
2025-04-06T17:00,7.5,76,4.4,0.00,0.00,0.00,0.00,0.00,1028.1,97,40660.00,24.1,5.9,284,10.8
2025-04-06T18:00,7.1,76,4.0,0.00,0.00,0.00,0.00,0.00,1027.9,100,27280.00,21.6,5.5,269,10.8
2025-04-06T19:00,6.8,80,3.8,0.00,0.00,0.00,0.00,0.00,1027.7,100,32740.00,20.9,5.6,269,10.1
2025-04-06T20:00,6.4,80,3.5,0.00,0.00,0.00,0.00,0.00,1027.7,100,25700.00,19.1,5.4,256,9.0
2025-04-06T21:00,5.7,82,2.7,0.00,0.00,0.00,0.00,0.00,1027.8,99,33080.00,18.4,5.2,249,9.4
2025-04-06T22:00,5.6,87,2.5,0.00,0.00,0.00,0.00,0.00,1027.5,100,28920.00,19.4,5.2,211,10.8
2025-04-06T23:00,5.4,88,2.6,0.10,0.10,0.00,0.00,0.00,1027.6,95,24100.00,19.8,5.1,254,8.3
2025-04-07T00:00,5.1,92,2.5,0.00,0.00,0.00,0.00,0.00,1027.6,100,30580.00,15.1,5.0,196,7.9
2025-04-07T01:00,4.9,92,1.9,0.00,0.00,0.00,0.00,0.00,1027.8,100,31200.00,18.7,4.9,192,10.8
2025-04-07T02:00,5.0,91,1.9,0.10,0.10,0.00,0.00,0.00,1027.8,98,25120.00,19.1,4.5,207,10.8
2025-04-07T03:00,4.9,91,1.7,0.00,0.00,0.00,0.00,0.00,1027.6,99,31400.00,19.4,4.6,202,11.2
2025-04-07T04:00,4.9,91,1.3,0.00,0.00,0.00,0.00,0.00,1027.3,97,28060.00,25.6,4.5,206,14.0
2025-04-07T05:00,4.6,91,1.2,0.00,0.00,0.00,0.00,0.00,1027.7,99,29880.00,23.0,4.4,200,13.0
2025-04-07T06:00,4.4,91,0.9,0.00,0.00,0.00,0.00,0.00,1027.6,100,31040.00,23.4,4.5,189,12.6
2025-04-07T07:00,4.1,89,0.5,0.00,0.00,0.00,0.00,0.00,1027.7,60,32280.00,22.7,4.5,192,13.0
2025-04-07T08:00,4.5,88,1.0,0.00,0.00,0.00,0.00,0.00,1027.9,63,29140.00,22.3,4.6,200,12.6
2025-04-07T09:00,5.7,88,2.8,0.00,0.00,0.00,0.00,0.00,1028.2,79,33280.00,22.3,4.7,201,10.1
2025-04-07T10:00,6.0,90,3.5,0.10,0.10,0.00,0.00,0.00,1028.6,84,34920.00,18.0,5.0,193,8.3
2025-04-07T11:00,6.5,91,4.2,0.10,0.10,0.00,0.00,0.00,1028.9,87,41260.00,15.1,5.5,193,7.6
2025-04-07T12:00,8.2,86,6.2,0.00,0.00,0.00,0.00,0.00,1029.0,90,43460.00,14.8,5.8,192,6.8
2025-04-07T13:00,8.7,79,7.1,0.00,0.00,0.00,0.00,0.00,1028.9,91,40680.00,14.8,6.0,214,2.9
2025-04-07T14:00,8.9,73,7.1,0.00,0.00,0.00,0.00,0.00,1029.0,90,39860.00,9.7,6.0,289,2.9
2025-04-07T15:00,9.3,69,7.3,0.00,0.00,0.00,0.00,0.00,1029.0,86,45780.00,10.8,6.5,339,3.2
2025-04-07T16:00,9.5,67,7.4,0.00,0.00,0.00,0.00,0.00,1029.0,97,49060.00,12.2,6.8,20,4.0
2025-04-07T17:00,9.3,71,7.2,0.00,0.00,0.00,0.00,0.00,1029.0,100,54200.00,12.6,7.0,345,5.0
2025-04-07T18:00,8.9,72,7.0,0.00,0.00,0.00,0.00,0.00,1029.1,89,53260.00,11.5,7.1,339,3.2
2025-04-07T19:00,8.7,73,6.9,0.00,0.00,0.00,0.00,0.00,1029.1,94,51940.00,8.3,7.0,7,2.2
2025-04-07T20:00,8.4,75,6.8,0.00,0.00,0.00,0.00,0.00,1029.1,89,43240.00,6.1,6.9,82,1.8
2025-04-07T21:00,7.8,83,5.9,0.00,0.00,0.00,0.00,0.00,1029.3,88,31920.00,7.9,6.8,168,4.7
2025-04-07T22:00,7.2,84,5.0,0.00,0.00,0.00,0.00,0.00,1029.5,72,25680.00,10.1,6.6,194,6.1
2025-04-07T23:00,6.4,86,4.0,0.00,0.00,0.00,0.00,0.00,1029.3,25,20200.00,11.2,6.2,188,6.8
2025-04-08T00:00,5.5,88,2.9,0.00,0.00,0.00,0.00,0.00,1029.1,17,13100.00,13.0,5.9,185,7.9
2025-04-08T01:00,4.8,88,2.0,0.00,0.00,0.00,0.00,0.00,1029.3,10,11500.00,13.7,5.6,180,8.3
2025-04-08T02:00,4.1,88,1.3,0.00,0.00,0.00,0.00,0.00,1029.1,5,11840.00,14.0,5.3,177,7.6
2025-04-08T03:00,3.5,88,0.9,0.00,0.00,0.00,0.00,0.00,1029.2,4,11260.00,12.6,5.1,188,5.0
2025-04-08T04:00,2.6,87,0.1,0.00,0.00,0.00,0.00,0.00,1028.9,2,13240.00,8.3,4.8,169,2.9
2025-04-08T05:00,2.4,86,-0.2,0.00,0.00,0.00,0.00,0.00,1028.7,1,9300.00,7.2,4.2,131,3.6
2025-04-08T06:00,1.8,86,-1.4,0.00,0.00,0.00,0.00,0.00,1028.2,2,6980.00,10.4,4.2,168,6.5
2025-04-08T07:00,1.7,84,-1.5,0.00,0.00,0.00,0.00,0.00,1027.8,12,11640.00,11.5,4.1,178,6.8
2025-04-08T08:00,2.1,77,-1.2,0.00,0.00,0.00,0.00,0.00,1028.0,5,27080.00,14.0,4.0,197,6.1
2025-04-08T09:00,3.5,69,0.2,0.00,0.00,0.00,0.00,0.00,1028.0,27,41860.00,14.0,3.6,204,6.8
2025-04-08T10:00,5.3,64,1.9,0.00,0.00,0.00,0.00,0.00,1027.8,34,51600.00,15.8,4.2,205,7.2
2025-04-08T11:00,6.3,62,3.6,0.00,0.00,0.00,0.00,0.00,1027.8,35,53420.00,16.9,5.3,216,3.6
2025-04-08T12:00,7.3,69,4.7,0.00,0.00,0.00,0.00,0.00,1027.9,66,60700.00,14.8,6.5,360,5.4
2025-04-08T13:00,9.1,60,5.7,0.00,0.00,0.00,0.00,0.00,1027.8,94,54840.00,23.0,6.7,303,10.1
2025-04-08T14:00,9.6,65,6.2,0.00,0.00,0.00,0.00,0.00,1027.4,99,38360.00,26.6,7.0,306,12.6
2025-04-08T15:00,8.8,72,5.5,0.00,0.00,0.00,0.00,0.00,1027.5,100,32420.00,27.0,6.8,305,13.3
2025-04-08T16:00,7.8,77,4.7,0.00,0.00,0.00,0.00,0.00,1027.5,100,42160.00,25.9,6.7,295,11.5
2025-04-08T17:00,7.8,75,4.3,0.00,0.00,0.00,0.00,0.00,1027.5,100,22580.00,26.3,6.2,294,13.7
2025-04-08T18:00,7.4,87,4.0,0.20,0.20,0.00,0.00,0.00,1027.4,100,20660.00,32.4,5.7,286,15.5
2025-04-08T19:00,7.2,89,4.1,0.10,0.10,0.00,0.00,0.00,1027.4,100,29780.00,28.4,5.3,280,13.7
2025-04-08T20:00,6.8,88,3.4,0.10,0.10,0.00,0.00,0.00,1027.1,100,24500.00,29.2,5.4,275,14.4
2025-04-08T21:00,6.5,91,2.9,0.30,0.30,0.00,0.00,0.00,1026.9,100,25420.00,29.9,5.1,279,16.2
2025-04-08T22:00,6.2,92,2.8,0.20,0.20,0.00,0.00,0.00,1026.6,100,23760.00,31.3,5.1,275,14.8
2025-04-08T23:00,6.2,92,2.2,0.10,0.10,0.00,0.00,0.00,1026.2,97,20660.00,34.9,5.2,281,19.1
2025-04-09T00:00,6.1,91,1.5,0.10,0.10,0.00,0.00,0.00,1025.9,100,22780.00,42.1,5.2,285,22.7
2025-04-09T01:00,6.2,86,2.4,0.00,0.00,0.00,0.00,0.00,1026.8,90,14480.00,42.5,5.0,350,16.2
2025-04-09T02:00,5.9,84,2.3,0.00,0.00,0.00,0.00,0.00,1027.5,75,27580.00,26.6,4.4,347,14.0
2025-04-09T03:00,5.0,79,1.2,0.00,0.00,0.00,0.00,0.00,1028.1,60,36040.00,24.5,3.1,350,13.3
2025-04-09T04:00,4.1,77,-0.3,0.00,0.00,0.00,0.00,0.00,1028.3,90,45180.00,27.4,2.3,330,15.5
2025-04-09T05:00,3.6,78,-0.9,0.00,0.00,0.00,0.00,0.00,1028.0,93,47720.00,31.3,1.7,336,16.2
2025-04-09T06:00,3.4,74,-1.5,0.00,0.00,0.00,0.00,0.00,1028.2,98,45400.00,31.3,1.7,333,18.0
2025-04-09T07:00,3.1,71,-2.0,0.00,0.00,0.00,0.00,0.00,1028.5,100,58200.00,33.1,1.7,330,18.7
2025-04-09T08:00,3.1,70,-2.0,0.00,0.00,0.00,0.00,0.00,1028.7,100,59160.00,32.8,1.6,333,18.0
2025-04-09T09:00,3.2,68,-1.6,0.00,0.00,0.00,0.00,0.00,1028.8,96,48440.00,32.0,1.4,332,16.2
2025-04-09T10:00,3.4,64,-1.6,0.00,0.00,0.00,0.00,0.00,1028.8,97,48380.00,32.4,1.6,324,16.9
2025-04-09T11:00,3.5,72,-1.3,0.00,0.00,0.00,0.00,0.00,1028.4,99,61540.00,34.2,2.0,317,17.6
2025-04-09T12:00,3.7,69,-1.1,0.00,0.00,0.00,0.00,0.00,1028.2,100,69880.00,33.8,1.9,326,16.9
2025-04-09T13:00,3.7,66,-1.5,0.00,0.00,0.00,0.00,0.00,1028.3,99,68020.00,36.7,1.9,328,19.1
2025-04-09T14:00,4.0,65,-1.1,0.00,0.00,0.00,0.00,0.00,1028.4,100,63340.00,36.7,2.1,326,18.0
2025-04-09T15:00,4.4,64,-0.9,0.00,0.00,0.00,0.00,0.00,1028.9,96,68800.00,37.4,2.1,329,19.8
2025-04-09T16:00,4.1,67,-0.8,0.00,0.00,0.00,0.00,0.00,1028.5,97,65020.00,37.4,2.0,324,17.3
2025-04-09T17:00,3.8,71,-0.9,0.00,0.00,0.00,0.00,0.00,1028.5,100,19480.00,34.9,1.9,316,16.2
2025-04-09T18:00,3.3,75,-1.2,0.00,0.00,0.00,0.00,0.00,1028.6,99,21140.00,31.3,1.8,320,15.8
2025-04-09T19:00,3.4,75,-0.8,0.00,0.00,0.00,0.00,0.00,1028.3,100,53220.00,29.5,1.5,317,13.7
2025-04-09T20:00,2.8,82,-1.3,0.00,0.00,0.00,0.00,0.00,1027.6,100,20960.00,25.9,1.6,289,13.7
2025-04-09T21:00,2.6,86,-1.3,0.00,0.00,0.00,0.00,0.00,1027.3,99,28100.00,25.6,1.2,284,12.6
2025-04-09T22:00,2.3,90,-1.4,0.10,0.10,0.00,0.00,0.00,1027.0,100,35160.00,23.4,1.0,281,11.5
2025-04-09T23:00,2.1,89,-1.6,0.30,0.30,0.00,0.00,0.00,1026.2,100,17600.00,23.0,1.0,261,11.5
2025-04-10T00:00,2.0,86,-1.8,0.20,0.20,0.00,0.00,0.00,1025.7,100,12640.00,22.7,0.8,257,11.5
2025-04-10T01:00,1.9,86,-1.8,0.20,0.20,0.00,0.00,0.00,1024.8,100,13400.00,20.9,0.8,235,10.1
2025-04-10T02:00,1.9,85,-2.3,0.20,0.20,0.00,0.00,0.00,1023.5,100,8540.00,25.2,0.6,229,13.7
2025-04-10T03:00,1.6,86,-2.4,0.20,0.20,0.00,0.00,0.00,1022.7,100,6020.00,25.2,0.7,210,12.2
2025-04-10T04:00,1.7,87,-2.5,0.50,0.50,0.00,0.00,0.00,1021.3,100,8500.00,26.3,0.9,208,14.4
2025-04-10T05:00,1.5,85,-2.9,0.80,0.80,0.00,0.00,0.00,1019.5,100,4220.00,27.7,2.3,202,15.1
2025-04-10T06:00,2.6,78,-1.9,0.60,0.60,0.00,0.00,0.00,1017.5,100,28120.00,29.5,3.4,203,15.5
2025-04-10T07:00,3.8,81,-1.8,0.20,0.20,0.00,0.00,0.00,1015.4,100,52320.00,45.0,4.4,234,24.5
2025-04-10T08:00,4.3,86,-1.2,0.70,0.70,0.00,0.00,0.00,1014.1,100,22900.00,48.6,4.4,237,25.2
2025-04-10T09:00,4.5,86,-1.7,0.40,0.40,0.00,0.00,0.00,1012.4,100,18560.00,55.8,5.1,242,30.6
2025-04-10T10:00,5.2,85,-1.4,0.30,0.30,0.00,0.00,0.00,1010.9,100,14820.00,61.9,5.6,242,33.5
2025-04-10T11:00,5.7,88,-0.4,0.60,0.60,0.00,0.00,0.00,1009.1,100,18240.00,58.7,5.3,245,31.7
2025-04-10T12:00,6.3,88,0.2,0.70,0.70,0.00,0.00,0.00,1008.0,100,32880.00,60.5,5.7,252,32.8
2025-04-10T13:00,7.0,87,0.9,0.30,0.30,0.00,0.00,0.00,1007.3,100,26680.00,62.3,6.2,265,33.8
2025-04-10T14:00,7.5,87,0.8,1.10,1.10,0.00,0.00,0.00,1006.5,100,35040.00,69.8,6.4,270,38.2
2025-04-10T15:00,8.0,89,1.3,2.40,2.40,0.00,0.00,0.00,1006.4,100,15120.00,72.7,6.8,272,39.6
2025-04-10T16:00,8.0,92,2.5,2.90,2.90,0.00,0.00,0.00,1006.3,100,6220.00,72.7,6.8,282,32.4
2025-04-10T17:00,7.4,92,1.4,2.10,2.10,0.00,0.00,0.00,1006.6,100,9600.00,63.0,6.7,286,34.6
2025-04-10T18:00,7.0,92,1.2,1.40,1.40,0.00,0.00,0.00,1006.4,100,8420.00,63.0,6.5,284,32.4
2025-04-10T19:00,7.0,92,1.8,0.90,0.90,0.00,0.00,0.00,1006.0,100,13160.00,58.7,6.4,281,28.4
2025-04-10T20:00,7.0,93,2.9,0.80,0.80,0.00,0.00,0.00,1006.6,100,14020.00,50.4,6.2,281,21.2
2025-04-10T21:00,6.8,94,2.8,1.60,1.60,0.00,0.00,0.00,1006.7,100,12360.00,38.9,6.1,283,20.2
2025-04-10T22:00,6.2,93,2.5,2.00,2.00,0.00,0.00,0.00,1007.2,100,17220.00,36.7,5.1,329,17.6
2025-04-10T23:00,5.7,94,2.8,1.00,1.00,0.00,0.00,0.00,1007.6,100,13900.00,29.9,4.5,337,10.8
2025-04-11T00:00,5.1,92,2.6,1.10,1.10,0.00,0.00,0.00,1007.7,100,16900.00,19.4,3.4,303,7.6
2025-04-11T01:00,4.4,92,1.3,1.10,1.10,0.00,0.00,0.00,1008.1,100,15500.00,18.7,3.1,33,10.8
2025-04-11T02:00,3.7,94,1.2,0.90,0.90,0.00,0.00,0.00,1008.0,100,14200.00,15.8,2.8,13,5.8
2025-04-11T03:00,3.2,94,0.9,0.80,0.80,0.00,0.00,0.00,1008.0,100,10360.00,10.8,2.3,32,3.2
2025-04-11T04:00,2.6,95,0.5,0.50,0.50,0.00,0.00,0.00,1007.9,100,8820.00,6.8,2.2,235,1.8
2025-04-11T05:00,2.3,96,-0.1,0.30,0.30,0.00,0.00,0.00,1008.1,100,3320.00,6.8,1.7,209,3.2
2025-04-11T06:00,2.2,97,-0.6,0.30,0.30,0.00,0.00,0.00,1008.0,100,3880.00,11.5,1.5,196,6.5
2025-04-11T07:00,2.0,96,-1.0,0.20,0.20,0.00,0.00,0.00,1007.8,100,2140.00,13.7,1.1,195,7.9
2025-04-11T08:00,1.9,96,-1.1,0.20,0.20,0.00,0.00,0.00,1007.7,100,2440.00,14.4,1.2,190,7.9
2025-04-11T09:00,2.1,96,-0.8,0.40,0.40,0.00,0.00,0.00,1007.9,100,220.00,14.4,0.9,191,6.8
2025-04-11T10:00,2.7,95,0.1,0.30,0.30,0.00,0.00,0.00,1007.9,100,540.00,12.6,0.8,187,5.8
2025-04-11T11:00,3.3,95,0.6,0.30,0.30,0.00,0.00,0.00,1007.8,100,800.00,13.7,0.9,189,6.8
2025-04-11T12:00,3.9,94,1.4,0.50,0.50,0.00,0.00,0.00,1007.7,100,1360.00,12.6,1.0,185,5.8
2025-04-11T13:00,4.0,94,1.7,0.50,0.50,0.00,0.00,0.00,1007.4,100,4400.00,11.2,1.7,168,4.7
2025-04-11T14:00,4.4,93,2.3,0.60,0.60,0.00,0.00,0.00,1006.4,100,7700.00,10.4,2.5,176,3.6
2025-04-11T15:00,4.8,94,2.9,1.00,1.00,0.00,0.00,0.00,1005.8,100,9200.00,7.2,3.2,187,2.9
